Report generated on: 12-29-2022 11:25:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
,total energy production (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-1-CZE-QBTU.A,        Czechia,--,--,--,--,--,--,--,--,--,--,--,--,--,1.572062807,1.444698089,1.399882317,1.444923731,1.392540047,1.285130407,1.155787978,1.257707577,1.286943971,1.292908242,1.369056895,1.384494441,1.336310124,1.365861552,1.360980926,1.328940778,1.286199113,1.287810652,1.348162043,1.340611498,1.244484363,1.148939619,1.10927219,1.036647852,1.056969024,1.035827829,0.997313234,0.847975856,0.853229982
INTL.44-1-CIV-QBTU.A,        Côte d’Ivoire,0.016131864,0.033111883,0.037475882,0.060754859,0.06215236,0.074340768,0.055385834,0.051429504,0.038577548,0.017346535,0.017922753,0.017268047,0.013973746,0.012282487,0.02662941,0.036963545,0.066097356,0.081591696,0.086543701,0.099597584,0.09255145,0.092015333,0.090624806,0.106648251,0.119431439,0.144162411,0.194288871,0.182580985,0.202825296,0.201655,0.168537296,0.159947529,0.161660882,0.167116206,0.168415092,0.149141013,0.183179228,0.182268988,0.181887186,0.196120798,0.191589975,0.188279067
INTL.44-1-DNK-QBTU.A,        Denmark,0.012895908,0.031519026,0.073011338,0.095555761,0.10833884,0.168380866,0.23844313,0.304489057,0.311534413,0.367460884,0.382068919,0.461202557,0.513678889,0.55610865,0.595133159,0.614950166,0.708947657,0.816896141,0.839869994,0.981803356,1.144897295,1.119292691,1.180319131,1.185030581,1.287332635,1.304101111,1.22204359,1.122525799,1.104580155,0.979547227,0.963829991,0.866907425,0.796726756,0.712198406,0.703560289,0.690647267,0.647558733,0.683080577,0.596865704,0.545530959,0.411299567,0.404869093
INTL.44-1-DJI-QBTU.A,        Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004758,4.7705E-06,0.000004755,4.6595E-06,0.000004616,4.6065E-06,0.000009104,0.000008905,0.000008773,1.07031E-05
INTL.44-1-DMA-QBTU.A,        Dominica,9.3492E-05,0.00010453,9.4086E-05,0.0001578,0.00016704,0.000146258,0.000135798,0.000145866,0.000165184,0.000166912,0.000166432,0.000166976,0.000165472,0.000164944,0.000175372,0.000195928,0.00019646,0.00020426,0.000275319,0.000327232,0.000326432,0.000278991,0.00030519,0.000293625,0.000340544,0.000271973,0.000269797,0.000210529,0.000200036,0.000233264,0.000233168,0.000348804,0.000260738,0.000356833,0.000298205,0.000236302,0.00034488,0.000261253,0.000229221,0.00018859,0.000361255,0.000361598
INTL.44-1-DOM-QBTU.A,        Dominican Republic,0.00671065,0.009230001,0.008687278,0.009078776,0.00667116,0.011220078,0.00981924,0.01031481,0.00898188,0.006499136,0.004337634,0.006032008,0.00573981,0.011886277,0.005911068,0.006589368,0.00924396,0.007210378,0.007729326,0.01150425,0.008456629,0.007977076,0.009694869,0.01289925,0.01667664,0.019788021,0.018102175,0.017563868,0.01438684,0.01499624,0.014736438,0.01573992,0.018641844,0.021114233,0.01575807,0.01239427,0.018242432,0.026312328,0.024562592,0.020672824,0.025575102,0.026244853
INTL.44-1-ECU-QBTU.A,        Ecuador,0.46339444,0.47511395,0.475704855,0.543089732,0.606404131,0.662064007,0.692363107,0.432679234,0.717665203,0.666644825,0.682429035,0.713151579,0.763434486,0.82062332,0.873580459,0.919369208,0.944192851,0.923786871,0.896001345,0.897614747,0.953608048,0.984579522,0.941876058,0.980435267,1.244815347,1.249061848,1.260129064,1.232144832,1.234508076,1.169503753,1.166280828,1.216370867,1.248624654,1.285855664,1.359333104,1.342421208,1.381264915,1.377477871,1.346432151,1.407590638,1.287358711,1.280895117
INTL.44-1-EGY-QBTU.A,        Egypt,1.452529355,1.481261582,1.691065971,1.841070277,2.079928309,2.232963852,2.092719277,2.299344952,2.237494567,2.319317866,2.361298762,2.395583535,2.38828841,2.480692854,2.521850971,2.599078852,2.64948498,2.513192374,2.477092178,2.593070334,2.549575913,2.694475079,2.670626952,2.853583271,2.860812826,3.17313202,3.58107686,3.639232417,3.777966883,3.921415565,3.899670005,3.908231552,3.895562123,3.754185996,3.46193774,3.327539967,3.188285609,3.535778415,3.92332781,4.170749022,3.834533499,4.164636281
INTL.44-1-SLV-QBTU.A,        El Salvador,0.016028689,0.016108077,0.017374556,0.015548587,0.01787328,0.016662965,0.016838952,0.016284897,0.017839872,0.019476544,0.019410132,0.013337208,0.014406406,0.015989259,0.016515916,0.01964436,0.02392676,0.019629386,0.020638728,0.02423562,0.020086789,0.022082654,0.022191905,0.026015961,0.025021761,0.029988938,0.039681423,0.038345039,0.042715656,0.031779536,0.037922548,0.03733956,0.036028528,0.036122226,0.03548181,0.03243012,0.032430373,0.037579827,0.037654144,0.03784625,0.046365305,0.048431127
INTL.44-1-GNQ-QBTU.A,        Equatorial Guinea,2.0776E-05,2.0906E-05,2.0908E-05,2.104E-05,0.00002088,0.000020894,0.000020892,0.000020838,0.000020648,0.000020864,0.000020804,0.000220308,0.003220402,0.008995238,0.010014288,0.009995702,0.034017688,0.104578815,0.166301967,0.204194894,0.336222578,0.363107306,0.471024864,0.459976282,0.738765717,0.790363233,0.761568857,0.831131297,0.927279237,0.910014242,0.880217596,0.840168789,0.846168153,0.813695878,0.776511189,0.758794264,0.698109313,0.652820587,0.605172963,0.538581065,0.499703507,0.49910316
INTL.44-1-ERI-QBTU.A,        Eritrea,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.000010213,0.000010197,0.000010226,0.000010201,0.000010333,0.000010173,0.000010125,0.000010016,0.000009999,0.000019838,0.000019768,0.000039416,0.00003904,0.000039024,0.00004858,0.00004758,0.000057246,0.00005706,0.000065233,0.000064624,0.000073704,0.000109248,0.000115765,0.000131595,0.000149141
INTL.44-1-EST-QBTU.A,        Estonia,--,--,--,--,--,--,--,--,--,--,--,--,0.000010342,0.000010309,0.000030948,0.000082496,0.00007238,0.000112343,0.000173349,0.000173842,0.000193819,0.000196327,0.00030519,0.000496125,0.00060096,0.001109889,0.00128947,0.00143318,0.001941238,0.005281136,0.010186259,0.011457107,0.014057987,0.012222021,0.01393216,0.015245884,0.015257514,0.01789616,0.018980042,0.019648882,0.022662056,0.027676195
INTL.44-1-SWZ-QBTU.A,        Eswatini,0.005452418,0.005209453,0.004113866,0.003085165,0.004289608,0.005840797,0.005626704,0.005791236,0.005440102,0.005865787,0.005347944,0.00500383,0.004419816,0.003400812,0.006180271,0.006194249,0.005187735,0.007080451,0.010153304,0.010565165,0.012608405,0.011239177,0.014020808,0.013701535,0.014511071,0.014247418,0.013914713,0.014533831,0.013984014,0.011177692,0.007616209,0.008027208,0.008506277,0.008615398,0.007971963,0.006896967,0.007545436,0.00768152,0.00716343,0.006276556,0.006540596,0.006599066
INTL.44-1-ETH-QBTU.A,        Ethiopia,0.004913526,0.005247407,0.006000599,0.006553971,0.00713052,0.007803909,0.008576166,0.009231234,0.009869744,0.010369408,0.011317376,0.011448292,0.011655434,0.012896559,0.01382344,0.014581168,0.0154583,0.01583015,0.016203033,0.016453634,0.017127479,0.020842694,0.020834304,0.023338125,0.02549072,0.028577142,0.032544239,0.03355618,0.032905795,0.034881508,0.04843582,0.061160428,0.072065554,0.082775849,0.090324812,0.097134835,0.115548064,0.120987788,0.125461496,0.126621086,0.124840667,0.128727106
INTL.44-1-FLK-QBTU.A,        Falkland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0402E-06,2.0666E-06,2.0346E-06,2.53125E-06,0.000002504,2.49975E-06,2.9757E-06,2.9652E-06,0.000019708,0.00001952,0.00004878,0.000058296,0.000066612,0.000066787,0.00006657,5.96416E-05,6.73936E-05,5.98845E-05,6.09968E-05,5.96635E-05,5.87791E-05,5.87791E-05
INTL.44-1-FRO-QBTU.A,        Faroe Islands,0.000509012,0.000512197,0.000512246,0.000515481,0.00051156,0.000511903,0.000511854,0.000510531,0.000640088,0.000740672,0.000769748,0.000772264,0.000858386,0.000756918,0.000779941,0.000779278,0.000725289,0.000772266,0.000785648,0.000715973,0.000773083,0.000782198,0.000977503,0.000889208,0.001011135,0.001083072,0.001139812,0.001177837,0.001063148,0.001039313,0.000787895,0.001039612,0.00104676,0.001059051,0.00148356,0.001751972,0.001449424,0.00156621,0.001554963,0.001380275,0.001377361,0.001377361
INTL.44-1-FJI-QBTU.A,        Fiji,0,0,0,0.000515481,0.0029754,0.003040077,0.003645654,0.003813354,0.003582428,0.003619904,0.004171202,0.004184836,0.004198852,0.004185454,0.004394616,0.00458884,0.00461164,0.004596054,0.00446651,0.004805709,0.005172927,0.005611852,0.005667378,0.004435763,0.004718538,0.004410559,0.004494299,0.00596104,0.005952801,0.005378736,0.004715075,0.005140736,0.005604924,0.005600567,0.004607557,0.004495346,0.005068599,0.005190687,0.006009487,0.005971693,0.006049861,0.006057342
INTL.44-1-FIN-QBTU.A,        Finland,0.174425153,0.284703464,0.299499482,0.31471335,0.321407235,0.313931017,0.314679906,0.334407612,0.327779351,0.32124645,0.354667287,0.37902907,0.393955444,0.393588032,0.37684364,0.386569706,0.373930378,0.401858645,0.462932975,0.441611375,0.455640038,0.443273806,0.418002723,0.414169068,0.477430261,0.463402621,0.447991632,0.472668203,0.503677866,0.453707164,0.473238457,0.471989355,0.508505261,0.492138783,0.499316995,0.533512245,0.514646432,0.52723632,0.532674028,0.537040271,0.543526626,0.560819473
INTL.44-1-CSK-QBTU.A,        Former Czechoslovakia,2.106462114,2.077126434,2.115146066,2.183887492,2.239409659,2.260086861,2.326158851,2.367295644,2.3457645,2.265873429,2.044335782,1.928187392,1.768362297,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-SCG-QBTU.A,        Former Serbia and Montenegro,--,--,--,--,--,--,--,--,--,--,--,--,0.724388527,0.698208447,0.660768927,0.765823776,0.779366414,0.790833363,0.812157231,0.656864653,0.688343021,0.684111498,0.701173899,0.696375711,0.715673492,0.657590689,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-SUN-QBTU.A,        Former U.S.S.R.,61.50664227,61.83394113,63.86297682,65.40147273,68.25201144,70.31066975,72.98506044,75.03424507,77.68070556,77.11958241,75.46878668,71.03549203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-YUG-QBTU.A,        Former Yugoslavia,1.456632019,1.676056167,1.739380435,1.810886215,1.980306627,2.0966905,2.116478371,2.131866702,2.164050272,2.15138752,2.124015502,1.982523782,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-FRA-QBTU.A,        France,2.354438905,2.688790252,2.656800825,2.989282902,3.392803461,3.562050885,3.821817298,3.976027857,4.062959694,4.059482006,4.270328186,4.468465232,4.629453527,4.855894628,4.879580003,4.952872463,5.032952574,4.931457247,4.782795016,4.928982348,5.040816518,5.162512524,5.146436351,5.162013741,5.18620952,5.149042482,5.193034125,5.139331706,5.246660859,4.920372585,5.177751828,5.183168658,5.188330417,5.299773302,5.368890205,5.346858813,5.065258693,4.950163241,5.289259431,5.104586709,4.61042095,4.840624339
INTL.44-1-GUF-QBTU.A,        French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547649,0.005584977,0.005781375,0.005939488,0.006159384,0.006338241,0.006553092,0.006789406,0.00693936,0.007297488,0.006791484,0,0,0,0,0,0,0,0,0,0
INTL.44-1-PYF-QBTU.A,        French Polynesia,0,0,0,0.00016832,0.00025056,0.000334304,0.00036561,0.000364665,0.000598792,0.000667648,0.000717738,0.000772264,0.00093078,0.000969046,0.000990336,0.001289,0.00137522,0.001358329,0.001539747,0.000889662,0.001183316,0.001084965,0.001332663,0.00155925,0.001782848,0.001789821,0.0019838,0.002204132,0.002089048,0.00205936,0.002705339,0.002237595,0.002010731,0.001624832,0.001850209,0.001854593,0.002003381,0.001953967,0.001839399,0.001959991,0.001948483,0.001974802
INTL.44-1-GAB-QBTU.A,        Gabon,0.382417217,0.330983525,0.34239283,0.34865043,0.35019486,0.37863902,0.36474359,0.344362592,0.353220799,0.457601003,0.590518211,0.642898383,0.652547196,0.684685578,0.717507978,0.79566928,0.805476678,0.807838142,0.767964224,0.723609452,0.689973186,0.592277632,0.552561163,0.531257831,0.527785438,0.58415913,0.522869622,0.535729547,0.546499095,0.532540168,0.540230281,0.529461816,0.518551431,0.4935279,0.495929311,0.481032772,0.47716166,0.453953766,0.448710135,0.459712924,0.40151664,0.401865239
INTL.44-1-GMB-QBTU.A,"        Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009999,0.000009919,0.000019768,0.000019708,0.000030256,3.21948E-05,3.49776E-05,2.94996E-05,2.95771E-05,0.000029481,2.88889E-05,2.86192E-05,2.85603E-05,2.82224E-05,2.76055E-05,2.71963E-05,2.71963E-05
INTL.44-1-GEO-QBTU.A,        Georgia,--,--,--,--,--,--,--,--,--,--,--,--,0.076024294,0.07427602,0.076234088,0.05585355,0.064279854,0.069192334,0.071504972,0.072439312,0.065820165,0.063225415,0.071903246,0.072294761,0.065135866,0.066643277,0.054849719,0.069436433,0.072465274,0.076725517,0.094602366,0.080567862,0.074676826,0.087483994,0.0858219,0.085257319,0.091450831,0.090499971,0.093905824,0.080794531,0.075729584,0.093804537
INTL.44-1-DEU-QBTU.A,        Germany,--,--,--,--,--,--,--,--,--,--,--,6.994956957,6.76744043,6.312520271,6.02147858,5.994441381,5.913082639,5.808331861,5.474927547,5.527375055,5.463398907,5.422927454,5.451155231,5.437663731,5.533857746,5.443756527,5.505352249,5.498044621,5.332836805,5.029439759,5.070929967,4.946455561,4.992010285,4.923109131,4.908643434,4.973922145,4.782200922,4.89684623,4.785703416,4.478007118,4.0465379,4.081756115
INTL.44-1-DDR-QBTU.A,"        Germany, East",4.974944585,5.070846094,5.106494909,5.028018611,5.138650407,5.293149856,5.175292539,5.023455488,4.996435067,4.889692811,4.301085094,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-DEUW-QBTU.A,"        Germany, West",4.65035359,4.820919812,4.864913585,4.823941541,5.186954647,5.563998333,5.403854856,5.498619357,5.59743343,5.459530261,5.122695028,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-GHA-QBTU.A,        Ghana,0.059127105,0.060139487,0.055963237,0.031136046,0.02310156,0.033449212,0.046497494,0.048208713,0.049668764,0.054016896,0.058916928,0.0633987,0.069985146,0.067671076,0.065269724,0.070909792,0.080855516,0.080097766,0.049500224,0.065326282,0.08210619,0.082919961,0.06603148,0.05424898,0.067711904,0.068864253,0.068278427,0.04957064,0.073627702,0.07960208,0.083302216,0.238654388,0.246417704,0.290090738,0.308567752,0.302343378,0.288459418,0.412597312,0.468476546,0.553936483,0.593394686,0.561699341
INTL.44-1-GIB-QBTU.A,        Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.44-1-GRC-QBTU.A,        Greece,0.15618541,0.195194818,0.229997342,0.241874093,0.261849288,0.276418232,0.293563494,0.321147041,0.330645132,0.335677732,0.329728121,0.348649229,0.346140791,0.339373525,0.348672562,0.360230448,0.378549875,0.370278168,0.373905851,0.375290236,0.390036038,0.39067734,0.414520597,0.424775747,0.433112472,0.432833948,0.420461387,0.398300894,0.404614793,0.423956344,0.408573958,0.394287991,0.427441462,0.426935727,0.391516436,0.381230453,0.318546914,0.329782186,0.334529307,0.291744463,0.226589735,0.252782921
INTL.44-1-GRL-QBTU.A,        Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001748646,0.001744371,0.001632614,0.001851486,0.0018225,0.001923072,0.002029797,0.001944124,0.002016336,0.001990508,0.0025864,0.002858508,0.00325486,0.003254472,0.003568334,0.00372792,0.003904661,0.003665104,0.003537792,0.003767417,0.003562,0.0043865,0.0043865
INTL.44-1-GRD-QBTU.A,        Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88E-07,9.85E-07,9.76E-07,1.65852E-05,1.65172E-05,2.41802E-05,2.42437E-05,2.41649E-05,1.43326E-05,2.32E-05,3.02647E-05,3.18185E-05,0.000037401,3.68466E-05,4.45668E-05
INTL.44-1-GLP-QBTU.A,        Guadeloupe,0,0,0,0,0,0,0.00031338,0.00031257,0.00030972,0.00031296,0.00031206,0.00031308,0.00031026,0.000316486,0.000316701,0.000316578,0.00032054,0.000357455,0.00040788,0.00040904,0.001285326,0.001115964,0.001302144,0.00216675,0.002343744,0.002179782,0.002221856,0.002243668,0.002079194,0.00213744,0.002126808,0.002263828,0,0,0,0,0,0,0,0,0,0
INTL.44-1-GUM-QBTU.A,        Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76E-07,1.9512E-06,1.9432E-06,5.7096E-06,0.000019082,2.48972E-05,0.000287771,0.000612479,0.000558603,0.00062783,0.000614107,0.000605004,0.000736174
INTL.44-1-GTM-QBTU.A,        Guatemala,0.016769998,0.014968483,0.018665163,0.024174616,0.01773908,0.014125863,0.029214068,0.026892412,0.026207544,0.03117427,0.0337621,0.035181982,0.03273501,0.038636511,0.042840058,0.044659784,0.05166124,0.05872767,0.074250817,0.08119827,0.078501105,0.076385779,0.067052066,0.091048559,0.084879682,0.080410955,0.091105958,0.084670966,0.084814773,0.071063267,0.074364097,0.074309732,0.085037192,0.08963103,0.094133095,0.088529472,0.092906465,0.105179072,0.101588212,0.092653777,0.099418272,0.097548571
INTL.44-1-GIN-QBTU.A,        Guinea,0.001537424,0.001547044,0.001547193,0.001609563,0.0016182,0.001681967,0.001702698,0.001719135,0.001734432,0.00177344,0.001799546,0.001836736,0.001840876,0.00185562,0.001877512,0.001969592,0.0020163,0.002910705,0.003130479,0.003998366,0.004141606,0.005641818,0.005991897,0.0040095,0.005498784,0.004889511,0.004523064,0.005268172,0.005163496,0.005054704,0.004711172,0.004021452,0.00463334,0.004598762,0.00406077,0.008405738,0.010199883,0.011360117,0.006937466,0.011674455,0.021853543,0.017730233
INTL.44-1-GNB-QBTU.A,        Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002853,0.000009319,0.000009232,0.000009213,0.000018208,0.00001781,0.000017546,0.000017546
INTL.44-1-GUY-QBTU.A,        Guyana,5.194E-05,5.2265E-05,5.227E-05,5.26001E-05,0.0000522,0.000052235,0.00005223,0.000052095,0.00005162,0.00005216,0.00005201,0.00005218,0.00005171,0.000051545,0.00005158,0.00005156,0.0000517,0.000051065,0.000061182,0.000061356,0.000418241,0.000485651,0.000569688,0.000516375,0.000560896,0.000451955,0.000449331,0.000468502,0.000447372,0.00044408,0.000460951,0.000527899,0.000669983,0.000815651,0.000756549,0.000605297,0.000788413,0.000805216,0.000832106,0.000840632,0.000828171,0.000828171
INTL.44-1-HTI-QBTU.A,        Haiti,0.002378853,0.002446003,0.002697133,0.002819365,0.00290232,0.003207229,0.003488964,0.003459108,0.003427568,0.003463424,0.003827936,0.00360042,0.003288756,0.002793739,0.002382996,0.002578,0.00278146,0.002022174,0.003089691,0.00270989,0.00285628,0.00289324,0.002614461,0.0025515,0.002574112,0.002619738,0.002658292,0.001502368,0.001763866,0.0020008,0.0017073,0.00116592,0.002092568,0.001344327,0.000854949,0.00078438,0.000667381,0.001185989,0.001802865,0.001576185,0.000957134,0.001172599
INTL.44-1-HITZ-QBTU.A,        Hawaiian Trade Zone,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-1-HND-QBTU.A,        Honduras,0.008019539,0.008581915,0.008844088,0.008742135,0.0090306,0.009047102,0.013287312,0.011783889,0.017953436,0.0190384,0.021490532,0.021894728,0.02244214,0.023102469,0.0185688,0.017076672,0.02087646,0.021079632,0.019415088,0.02157686,0.022829838,0.019570702,0.01637853,0.01782,0.014633376,0.01859814,0.021732529,0.023098908,0.02429011,0.02866512,0.031189932,0.029818404,0.032991972,0.03224858,0.03447375,0.04165593,0.048763424,0.056720866,0.061575295,0.057134311,0.054370904,0.057368807
INTL.44-1-HKG-QBTU.A,        Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009919,0.000009884,0.000009854,0.00001952,0.00055643,0.001590759,0.000624299,0.000968226,0.004553155,0.000856892,0.001468737,0.001566735,0.001490488,0.001586701,0.001386134,0.001413398
INTL.44-1-HUN-QBTU.A,        Hungary,0.521931262,0.516513635,0.54616954,0.555259528,0.580109367,0.616606385,0.61005534,0.633581468,0.631357535,0.60277295,0.554861623,0.518601163,0.509613789,0.502014862,0.503319107,0.501866666,0.491258447,0.496927725,0.451613141,0.432389866,0.428458936,0.425885447,0.394892821,0.367749256,0.378078345,0.383025664,0.377024547,0.368469932,0.379107909,0.395598196,0.395887943,0.384137396,0.369875312,0.35965789,0.358810507,0.359202686,0.369189813,0.364756911,0.369718386,0.369177294,0.34483845,0.345069277
INTL.44-1-ISL-QBTU.A,        Iceland,0.032233974,0.033627309,0.037373067,0.039660469,0.04093524,0.040200056,0.042389868,0.043259688,0.045570136,0.046672768,0.046413724,0.04638802,0.046507974,0.048215193,0.04879468,0.0507866,0.0524238,0.056477175,0.06342534,0.072839798,0.077680615,0.082281679,0.08484282,0.085282875,0.085616768,0.086101389,0.097731907,0.117530644,0.161024214,0.16307984,0.163354454,0.163704865,0.164563178,0.171693295,0.169281,0.172904745,0.167732589,0.173611707,0.176896391,0.17023806,0.164718577,0.168972616
INTL.44-1-IND-QBTU.A,        India,2.831065489,3.351098581,3.622626492,3.978040626,4.313333743,4.621527409,5.005184833,5.168480724,5.710538855,5.983208242,6.359633552,6.644605217,6.73029168,6.846687511,7.315337039,7.791584303,7.989516839,8.337670185,8.481676543,8.497559684,8.603314975,8.906086418,9.428562157,9.890642574,10.43205225,11.04714859,11.687568,12.14160195,12.47611653,12.87809461,14.01913378,14.43745832,14.41678944,14.63690671,15.11413031,15.47205032,16.38837035,16.83843337,17.85454039,18.32218117,17.96949161,18.98753264
INTL.44-1-IDN-QBTU.A,        Indonesia,4.224291192,4.331105567,3.70697864,3.845909655,4.28465394,4.191274718,4.40408608,4.405487477,4.584611157,4.92772006,5.265765515,5.853179966,5.931345123,6.137264935,6.458464087,6.685415278,7.193204407,7.217971679,7.369552946,7.830467485,7.498240775,7.330533576,7.504290713,7.751782125,8.022856517,8.385513459,9.417235294,10.31023671,10.84370624,11.17602612,12.86003092,12.35398439,12.9251213,14.72265229,14.39933219,14.37772331,14.31562215,14.25246392,16.07364289,17.05161836,15.37412429,16.27373929
